Time,Extension,Load,Tensile strain (Extension),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
"437.20001","11.50859","110.46259","0.03425","968.89203"
"437.29999","11.51143","110.48008","0.03426","969.04547"
"437.39999","11.51401","110.49641","0.03427","969.18878"
"437.50000","11.51606","110.50542","0.03427","969.26770"
"437.60001","11.51894","110.53096","0.03428","969.49176"
"437.70001","11.52180","110.55223","0.03429","969.67834"
"437.79999","11.52374","110.55840","0.03430","969.73248"
"437.89999","11.52633","110.57700","0.03431","969.89557"
"438.00000","11.52934","110.59823","0.03432","970.08179"
"438.10001","11.53139","110.61150","0.03432","970.19824"
"438.20001","11.53376","110.62456","0.03433","970.31274"
"438.29999","11.53677","110.64917","0.03434","970.52863"
"438.39999","11.53896","110.66044","0.03435","970.62744"
"438.50000","11.54124","110.67342","0.03435","970.74127"
"438.60001","11.54415","110.69201","0.03436","970.90436"
"438.70001","11.54654","110.71136","0.03437","971.07404"
"438.79999","11.54868","110.71791","0.03438","971.13153"
"438.89999","11.55140","110.74039","0.03438","971.32874"
"439.00000","11.55414","110.75926","0.03439","971.49426"
"439.10001","11.55619","110.76828","0.03440","971.57336"
"439.20001","11.55874","110.78930","0.03441","971.75769"
"439.29999","11.56158","110.81058","0.03442","971.94434"
"439.39999","11.56372","110.82146","0.03442","972.03979"
"439.50000","11.56630","110.83969","0.03443","972.19971"
"439.60001","11.56923","110.85957","0.03444","972.37408"
"439.70001","11.57142","110.87368","0.03445","972.49786"
"439.79999","11.57376","110.88095","0.03446","972.56158"
"439.89999","11.57665","110.90729","0.03446","972.79260"
"440.00000","11.57903","110.92223","0.03447","972.92371"
"440.10001","11.58122","110.93193","0.03448","973.00879"
"440.20001","11.58404","110.95096","0.03449","973.17566"
"440.29999","11.58654","110.96256","0.03450","973.27747"
"440.39999","11.58871","110.97507","0.03450","973.38721"
"440.50000","11.59144","110.99499","0.03451","973.56183"
"440.60001","11.59404","111.01517","0.03452","973.73889"
"440.70001","11.59622","111.02306","0.03453","973.80804"
"440.79999","11.59876","111.04015","0.03453","973.95795"
"440.89999","11.60153","111.05949","0.03454","974.12756"
"441.00000","11.60376","111.07148","0.03455","974.23279"
"441.10001","11.60618","111.08895","0.03456","974.38605"
"441.20001","11.60902","111.10767","0.03457","974.55023"
"441.29999","11.61130","111.12051","0.03457","974.66278"
"441.39999","11.61369","111.13621","0.03458","974.80054"
"441.50000","11.61666","111.15747","0.03459","974.98700"
"441.60001","11.61901","111.17175","0.03460","975.11224"
"441.70001","11.62124","111.18743","0.03460","975.24982"
"441.79999","11.62411","111.20715","0.03461","975.42273"
"441.89999","11.62662","111.22556","0.03462","975.58429"
"442.00000","11.62873","111.23238","0.03463","975.64404"
"442.10001","11.63154","111.25556","0.03464","975.84741"
"442.20001","11.63429","111.27314","0.03464","976.00159"
"442.29999","11.63625","111.27679","0.03465","976.03363"
"442.39999","11.63894","111.30206","0.03466","976.25519"
"442.50000","11.64186","111.31858","0.03467","976.40015"
"442.60001","11.64374","111.32540","0.03467","976.45996"
"442.70001","11.64619","111.34148","0.03468","976.60107"
"442.79999","11.64917","111.36207","0.03469","976.78162"
"442.89999","11.65138","111.37788","0.03470","976.92023"
"443.00000","11.65353","111.38988","0.03471","977.02557"
"443.10001","11.65649","111.40910","0.03471","977.19415"
"443.20001","11.65909","111.42655","0.03472","977.34717"
"443.29999","11.66108","111.43575","0.03473","977.42786"
"443.39999","11.66396","111.45667","0.03474","977.61139"
"443.50000","11.66686","111.47618","0.03475","977.78253"
"443.60001","11.66868","111.48293","0.03475","977.84174"
"443.70001","11.67128","111.49949","0.03476","977.98694"
"443.79999","11.67437","111.52377","0.03477","978.19995"
"443.89999","11.67632","111.53439","0.03478","978.29303"
"444.00000","11.67862","111.54224","0.03478","978.36188"
"444.10001","11.68169","111.56451","0.03479","978.55731"
"444.20001","11.68401","111.58838","0.03480","978.76660"
"444.29999","11.68610","111.59612","0.03481","978.83453"
"444.39999","11.68902","111.61686","0.03482","979.01642"
"444.50000","11.69163","111.63280","0.03482","979.15625"
"444.60001","11.69358","111.64023","0.03483","979.22137"
"444.70001","11.69621","111.65827","0.03484","979.37964"
"444.79999","11.69918","111.67625","0.03485","979.53735"
"444.89999","11.70121","111.68661","0.03485","979.62817"
"445.00000","11.70362","111.70251","0.03486","979.76764"
"445.10001","11.70661","111.72470","0.03487","979.96234"
"445.20001","11.70888","111.73537","0.03488","980.05597"
"445.29999","11.71118","111.74978","0.03489","980.18231"
"445.39999","11.71415","111.77937","0.03490","980.44183"
"445.50000","11.71660","111.79036","0.03490","980.53821"
"445.60001","11.71875","111.79978","0.03491","980.62091"
"445.70001","11.72153","111.82468","0.03492","980.83923"
"445.79999","11.72416","111.84015","0.03493","980.97498"
"445.89999","11.72635","111.85323","0.03493","981.08972"
"446.00000","11.72897","111.86877","0.03494","981.22595"
"446.10001","11.73165","111.88620","0.03495","981.37885"
"446.20001","11.73389","111.90047","0.03496","981.50403"
"446.29999","11.73644","111.90820","0.03496","981.57190"
"446.39999","11.73911","111.93387","0.03497","981.79700"
"446.50000","11.74132","111.94418","0.03498","981.88739"
"446.60001","11.74384","111.95708","0.03499","982.00055"
"446.70001","11.74655","111.98286","0.03500","982.22675"
"446.79999","11.74883","111.99416","0.03500","982.32581"
"446.89999","11.75127","112.00813","0.03501","982.44836"
"447.00000","11.75397","112.02853","0.03502","982.62726"
"447.10001","11.75638","112.04324","0.03503","982.75629"
"447.20001","11.75876","112.05762","0.03503","982.88251"
"447.29999","11.76163","112.07278","0.03504","983.01538"
"447.39999","11.76395","112.08917","0.03505","983.15918"
"447.50000","11.76619","112.09788","0.03506","983.23553"
"447.60001","11.76900","112.11911","0.03507","983.42175"
"447.70001","11.77156","112.13924","0.03507","983.59833"
"447.79999","11.77365","112.14311","0.03508","983.63232"
"447.89999","11.77639","112.16526","0.03509","983.82660"
"448.00000","11.77924","112.18836","0.03510","984.02924"
"448.10001","11.78126","112.19438","0.03511","984.08203"
"448.20001","11.78384","112.21399","0.03511","984.25397"
"448.29999","11.78673","112.22717","0.03512","984.36957"
"448.39999","11.78876","112.24512","0.03513","984.52704"
"448.50000","11.79109","112.25101","0.03514","984.57874"
"448.60001","11.79409","112.27548","0.03515","984.79333"
"448.70001","11.79645","112.28901","0.03515","984.91199"
"448.79999","11.79852","112.29716","0.03516","984.98346"
"448.89999","11.80136","112.31917","0.03517","985.17651"
"449.00000","11.80408","112.33961","0.03518","985.35590"
"449.10001","11.80613","112.34766","0.03518","985.42645"
"449.20001","11.80885","112.37042","0.03519","985.62610"
"449.29999","11.81185","112.39070","0.03520","985.80396"
"449.39999","11.81380","112.39879","0.03521","985.87488"
"449.50000","11.81626","112.41177","0.03522","985.98871"
"449.60001","11.81944","112.43588","0.03523","986.20026"
"449.70001","11.82144","112.44919","0.03523","986.31696"
"449.79999","11.82362","112.45521","0.03524","986.36975"
"449.89999","11.82667","112.48205","0.03525","986.60516"
"450.00000","11.82917","112.49457","0.03526","986.71503"
"450.10001","11.83120","112.50565","0.03526","986.81226"
"450.20001","11.83402","112.52659","0.03527","986.99585"
"450.29999","11.83673","112.54256","0.03528","987.13593"
"450.39999","11.83868","112.55170","0.03529","987.21619"
"450.50000","11.84131","112.56876","0.03529","987.36578"
"450.60001","11.84423","112.58680","0.03530","987.52399"
"450.70001","11.84622","112.60215","0.03531","987.65863"
"450.79999","11.84856","112.60914","0.03532","987.71991"
"450.89999","11.85161","112.63424","0.03533","987.94012"
"451.00000","11.85391","112.64617","0.03533","988.04474"
"451.10001","11.85618","112.65990","0.03534","988.16522"
"451.20001","11.85911","112.68308","0.03535","988.36853"
"451.29999","11.86156","112.69665","0.03536","988.48749"
"451.39999","11.86370","112.71040","0.03536","988.60809"
"451.50000","11.86650","112.72349","0.03537","988.72290"
"451.60001","11.86917","112.74666","0.03538","988.92615"
"451.70001","11.87116","112.75340","0.03539","988.98529"
"451.79999","11.87387","112.76077","0.03540","989.04987"
"451.89999","11.87672","112.78686","0.03540","989.27875"
"452.00000","11.87874","112.80035","0.03541","989.39709"
"452.10001","11.88129","112.81182","0.03542","989.49768"
"452.20001","11.88409","112.83579","0.03543","989.70795"
"452.29999","11.88629","112.84634","0.03543","989.80054"
"452.39999","11.88871","112.86107","0.03544","989.92969"
"452.50000","11.89154","112.88477","0.03545","990.13757"
"452.60001","11.89385","112.89176","0.03546","990.19885"
"452.70001","11.89608","112.90727","0.03547","990.33490"
"452.79999","11.89892","112.92313","0.03547","990.47400"
"452.89999","11.90150","112.94279","0.03548","990.64648"
"453.00000","11.90375","112.95072","0.03549","990.71600"
"453.10001","11.90654","112.97536","0.03550","990.93219"
"453.20001","11.90909","112.98556","0.03551","991.02161"
"453.29999","11.91125","112.99797","0.03551","991.13049"
"453.39999","11.91404","113.02283","0.03552","991.34851"
"453.50000","11.91673","113.03471","0.03553","991.45270"
"453.60001","11.91873","113.04218","0.03554","991.51819"
"453.70001","11.92140","113.06021","0.03554","991.67639"
"453.79999","11.92440","113.08062","0.03555","991.85541"
"453.89999","11.92637","113.09469","0.03556","991.97882"
"454.00000","11.92880","113.10267","0.03557","992.04877"
"454.10001","11.93174","113.12453","0.03558","992.24060"
"454.20001","11.93392","113.13675","0.03558","992.34772"
"454.29999","11.93616","113.14190","0.03559","992.39288"
"454.39999","11.93909","113.17046","0.03560","992.64343"
"454.50000","11.94154","113.18192","0.03561","992.74396"
"454.60001","11.94353","113.19004","0.03561","992.81512"
"454.70001","11.94622","113.21043","0.03562","992.99402"
"454.79999","11.94923","113.22649","0.03563","993.13489"
"454.89999","11.95120","113.24121","0.03564","993.26398"
"455.00000","11.95377","113.25619","0.03565","993.39532"
"455.10001","11.95681","113.27666","0.03566","993.57489"
"455.20001","11.95877","113.28638","0.03566","993.66016"
"455.29999","11.96123","113.30363","0.03567","993.81152"
"455.39999","11.96431","113.32426","0.03568","993.99243"
"455.50000","11.96643","113.33434","0.03569","994.08081"
"455.60001","11.96855","113.34067","0.03569","994.13635"
"455.70001","11.97163","113.36987","0.03570","994.39246"
"455.79999","11.97417","113.38360","0.03571","994.51288"
"455.89999","11.97606","113.38975","0.03572","994.56683"
"456.00000","11.97891","113.41151","0.03572","994.75769"
"456.10001","11.98173","113.43218","0.03573","994.93903"
"456.20001","11.98361","113.44039","0.03574","995.01105"
"456.29999","11.98616","113.45415","0.03575","995.13177"
"456.39999","11.98923","113.47781","0.03576","995.33929"
"456.50000","11.99123","113.48438","0.03576","995.39691"
"456.60001","11.99352","113.49959","0.03577","995.53027"
"456.70001","11.99664","113.52201","0.03578","995.72693"
"456.79999","11.99903","113.53406","0.03579","995.83258"
"456.89999","12.00108","113.54624","0.03579","995.93945"
"457.00000","12.00402","113.56536","0.03580","996.10718"
"457.10001","12.00673","113.58582","0.03581","996.28662"
"457.20001","12.00876","113.59133","0.03582","996.33496"
"457.29999","12.01147","113.60812","0.03583","996.48218"
"457.39999","12.01430","113.63613","0.03584","996.72791"
"457.50000","12.01630","113.63589","0.03584","996.72583"
"457.60001","12.01886","113.65182","0.03585","996.86548"
"457.70001","12.02184","113.67922","0.03586","997.10590"
"457.79999","12.02395","113.68481","0.03587","997.15491"
"457.89999","12.02628","113.69780","0.03587","997.26880"
"458.00000","12.02910","113.71664","0.03588","997.43402"
"458.10001","12.03144","113.72842","0.03589","997.53741"
"458.20001","12.03378","113.74446","0.03590","997.67810"
"458.29999","12.03648","113.76073","0.03591","997.82086"
"458.39999","12.03892","113.77805","0.03591","997.97266"
"458.50000","12.04118","113.78754","0.03592","998.05597"
"458.60001","12.04394","113.80631","0.03593","998.22064"
"458.70001","12.04650","113.82611","0.03594","998.39429"
"458.79999","12.04876","113.83479","0.03594","998.47034"
"458.89999","12.05149","113.86127","0.03595","998.70264"
"459.00000","12.05398","113.86753","0.03596","998.75757"
"459.10001","12.05629","113.88287","0.03597","998.89209"
"459.20001","12.05900","113.90441","0.03598","999.08105"
"459.29999","12.06162","113.91653","0.03598","999.18732"
"459.39999","12.06371","113.93093","0.03599","999.31366"
"459.50000","12.06639","113.94981","0.03600","999.47931"
"459.60001","12.06927","113.96991","0.03601","999.65558"
"459.70001","12.07130","113.97716","0.03601","999.71912"
"459.79999","12.07374","113.99192","0.03602","999.84863"
"459.89999","12.07668","114.01358","0.03603","1000.03857"
"460.00000","12.07881","114.02299","0.03604","1000.12109"
"460.10001","12.08109","114.03300","0.03605","1000.20892"
"460.20001","12.08407","114.05842","0.03605","1000.43188"
"460.29999","12.08651","114.07307","0.03606","1000.56036"
"460.39999","12.08851","114.08464","0.03607","1000.66187"
"460.50000","12.09136","114.10651","0.03608","1000.85376"
"460.60001","12.09420","114.12385","0.03609","1001.00580"
"460.70001","12.09606","114.13058","0.03609","1001.06482"
"460.79999","12.09867","114.14014","0.03610","1001.14868"
"460.89999","12.10192","114.17386","0.03611","1001.44446"
"461.00000","12.10382","114.18168","0.03612","1001.51306"
"461.10001","12.10618","114.19285","0.03612","1001.61102"
"461.20001","12.10948","114.21974","0.03613","1001.84686"
"461.29999","12.11154","114.22868","0.03614","1001.92529"
"461.39999","12.11359","114.23969","0.03615","1002.02179"
"461.50000","12.11673","114.25652","0.03616","1002.16949"
"461.60001","12.11931","114.27496","0.03616","1002.33118"
"461.70001","12.12106","114.27884","0.03617","1002.36523"
"461.79999","12.12387","114.29471","0.03618","1002.50446"
"461.89999","12.12682","114.31976","0.03619","1002.72412"
"462.00000","12.12869","114.32634","0.03619","1002.78186"
"462.10001","12.13117","114.33713","0.03620","1002.87653"
"462.20001","12.13429","114.36824","0.03621","1003.14941"
"462.29999","12.13631","114.37296","0.03622","1003.19073"
"462.39999","12.13854","114.38617","0.03623","1003.30664"
"462.50000","12.14160","114.40521","0.03623","1003.47369"
"462.60001","12.14400","114.41448","0.03624","1003.55499"
"462.70001","12.14609","114.42648","0.03625","1003.66028"
"462.79999","12.14896","114.44778","0.03626","1003.84711"
"462.89999","12.15167","114.47139","0.03627","1004.05414"
"463.00000","12.15374","114.47559","0.03627","1004.09094"
"463.10001","12.15637","114.49660","0.03628","1004.27527"
"463.20001","12.15928","114.51547","0.03629","1004.44080"
"463.29999","12.16128","114.51899","0.03630","1004.47168"
"463.39999","12.16382","114.53737","0.03630","1004.63287"
"463.50000","12.16670","114.55799","0.03631","1004.81378"
"463.60001","12.16888","114.57066","0.03632","1004.92487"
"463.70001","12.17126","114.58067","0.03633","1005.01270"
"463.79999","12.17399","114.59159","0.03634","1005.10846"
"463.89999","12.17638","114.61287","0.03634","1005.29510"
"464.00000","12.17871","114.61958","0.03635","1005.35400"
"464.10001","12.18146","114.64099","0.03636","1005.54175"
"464.20001","12.18388","114.66054","0.03637","1005.71320"
"464.29999","12.18620","114.66637","0.03637","1005.76434"
"464.39999","12.18893","114.69356","0.03638","1006.00281"
