xs-	ys-	xs+	ys+	T_f	theta	power	
	 0.68138	 -0.44800	 0.88609	 0.17051	 411.14261	 -0.34729 	 16.60753
	 0.71959	 -0.63614	 0.84620	 0.69958	 412.37885	 -0.26678 	 10.81660
	 0.74211	 -0.41973	 0.76032	 0.06786	 411.25848	 -0.09791 	 1.86464
	 0.74202	 -0.41973	 0.81620	 0.13405	 404.92743	 -0.17221 	 5.72884
	 0.74415	 -0.40298	 0.84251	 0.13115	 413.08755	 -0.21692 	 8.04922
	 0.70331	 -0.44014	 0.98854	 0.12823	 413.03559	 -0.41275 	 23.39546
	 0.70152	 -0.40337	 0.85339	 0.13250	 413.14234	 -0.29532 	 12.34417
	 0.74364	 -0.44796	 0.75631	 0.08288	 411.64217	 -0.07511 	 1.57868
	 0.68138	 -0.44625	 0.88770	 0.87193	 412.11938	 -0.33997 	 16.45641
	 0.64929	 -0.49344	 0.85763	 0.07034	 412.76739	 -0.35937 	 17.26700
	 0.69872	 -0.41446	 0.85816	 0.14258	 412.63840	 -0.30324 	 12.93901
	 0.64929	 -0.47080	 0.87203	 0.04272	 412.67717	 -0.36854 	 18.47128
	 0.70152	 -0.44008	 0.84632	 0.13250	 413.14234	 -0.29064 	 11.87316
	 0.72524	 -0.59460	 0.77843	 0.72316	 411.71820	 -0.02455 	 4.66900
	 0.74229	 -0.47822	 0.78871	 0.11553	 412.94408	 -0.14789 	 4.16104
	 0.74440	 -0.41973	 0.78781	 0.07236	 412.90200	 -0.14407 	 3.83045
	 0.74209	 -0.32539	 0.78592	 0.19783	 411.63446	 -0.14072 	 3.65729
	 0.67784	 -0.47462	 0.92767	 0.84663	 413.14654	 -0.39681 	 20.75043
	 0.70392	 -0.44800	 0.93679	 0.11400	 412.93337	 -0.37116 	 19.14368
	 0.50260	 -0.85041	 0.92226	 0.13949	 411.07225	 -0.13841 	 19.03199
	 0.72965	 -0.41973	 0.80205	 0.86056	 306.89459	 0.00000 	 0.18620
	 0.74201	 -0.41638	 0.78781	 0.06661	 411.62417	 -0.15079 	 3.95847
	 0.70364	 -0.44343	 0.99369	 0.17936	 413.14234	 -0.41658 	 23.81618
	 0.72115	 -0.64100	 0.84620	 0.86799	 412.37885	 -0.26717 	 10.73981
	 0.66452	 -0.41489	 0.92368	 0.69629	 412.81392	 -0.39731 	 20.95518
	 0.74215	 -0.50584	 0.75564	 0.19095	 413.08808	 -0.04431 	 1.86590
	 0.70504	 -0.44620	 0.84873	 0.08055	 405.43182	 -0.24736 	 10.78147
	 0.74030	 -0.41973	 0.76032	 0.18116	 369.54196	 -0.02158 	 1.17592
	 0.70368	 -0.44008	 0.99369	 0.06451	 412.73718	 -0.41413 	 23.69717
	 0.54676	 -0.49419	 0.92047	 0.20324	 306.39096	 0.00000 	 0.74461
	 0.69397	 -0.85041	 0.81915	 0.86784	 411.54674	 -0.25928 	 10.59190
	 0.70367	 -0.47849	 0.84632	 0.19050	 412.92458	 -0.28826 	 11.75924
	 0.67755	 -0.47462	 0.92520	 0.89518	 406.05863	 -0.35063 	 18.87690
	 0.74415	 -0.44694	 0.84251	 0.10917	 412.64971	 -0.21979 	 8.14428
	 0.66833	 -0.40212	 0.84316	 0.13169	 413.09358	 -0.32151 	 14.12102
	 0.74056	 -0.41973	 0.76032	 0.06786	 411.25848	 -0.09564 	 1.93329
	 0.69872	 -0.49050	 0.85816	 0.14520	 412.63849	 -0.30564 	 13.17104
	 0.74202	 -0.41973	 0.80184	 0.13405	 412.99165	 -0.17554 	 5.13642
	 0.74202	 -0.41973	 0.81641	 0.13405	 413.02828	 -0.19479 	 6.26745
	 0.74229	 -0.59210	 0.78871	 0.76964	 412.94408	 -0.17677 	 5.02382
	 0.69871	 -0.47820	 0.81736	 0.20487	 412.90560	 -0.24776 	 9.56600
	 0.70324	 -0.58961	 0.79297	 0.15067	 412.37368	 -0.20985 	 7.34364
	 0.70760	 -0.40343	 0.98393	 0.13474	 411.83583	 -0.39204 	 22.08832
	 0.70317	 -0.47758	 0.99369	 0.17829	 413.14234	 -0.41443 	 23.97904
	 0.74273	 -0.44072	 0.78871	 0.76964	 412.94408	 -0.15320 	 4.53132
	 0.74416	 -0.44796	 0.75690	 0.08288	 409.93782	 -0.07912 	 1.57480
	 0.67989	 -0.44800	 0.88523	 0.87193	 412.68918	 -0.34165 	 16.46357
	 0.74338	 -0.44620	 0.75590	 0.08240	 370.22734	 -0.02175 	 0.90935
	 0.74449	 -0.32539	 0.77782	 0.20250	 412.91231	 -0.13122 	 2.97830
	 0.74308	 -0.40360	 0.85339	 0.09882	 413.14234	 -0.22747 	 8.95053
	 0.70197	 -0.42850	 0.76351	 0.13115	 400.64537	 0.00000 	 0.00000
	 0.74364	 -0.44620	 0.75555	 0.08288	 412.06451	 -0.06777 	 1.52769
	 0.70331	 -0.40343	 0.98854	 0.13474	 413.03559	 -0.41303 	 23.23889
	 0.67913	 -0.59309	 0.78871	 0.88562	 412.98363	 0.00992 	 3.40735
	 0.74057	 -0.47362	 0.92520	 0.76451	 412.93344	 -0.28999 	 14.80049
	 0.74233	 -0.57439	 0.78841	 0.04606	 412.57078	 -0.12975 	 4.16531
	 0.74027	 -0.43744	 0.76061	 0.79227	 367.92264	 0.00999 	 1.51742
	 0.74185	 -0.42213	 0.81713	 0.06596	 412.41094	 -0.19394 	 6.28722
	 0.70236	 -0.58211	 0.78794	 0.13405	 413.05232	 -0.19789 	 6.97074
	 0.72115	 -0.63786	 0.84620	 0.86799	 412.37885	 -0.26722 	 10.73098
	 0.74209	 -0.32853	 0.78592	 0.19783	 411.63446	 -0.14139 	 3.66570
	 0.70367	 -0.41670	 0.84629	 0.18839	 413.13839	 -0.28322 	 11.57529
	 0.64926	 -0.44016	 0.85132	 0.06795	 412.77356	 -0.35666 	 16.58989
	 0.64848	 -0.41739	 0.81646	 0.15411	 412.77773	 -0.24716 	 12.78974
	 0.74202	 -0.41973	 0.85737	 0.06538	 412.98292	 0.00000 	 0.00000
	 0.64873	 -0.41793	 0.85802	 0.06772	 412.76730	 -0.36360 	 17.18119
	 0.66888	 -0.44554	 0.83453	 0.10972	 412.65581	 -0.31167 	 13.38794
	 0.74455	 -0.32629	 0.77790	 0.18427	 412.91813	 -0.13189 	 2.97382
	 0.74432	 -0.44712	 0.75855	 0.10192	 412.67066	 -0.09332 	 1.75787
	 0.66594	 -0.39533	 0.99369	 0.87969	 411.26416	 -0.32139 	 21.97850
	 0.70226	 -0.43955	 0.92368	 0.15797	 413.13642	 -0.36410 	 18.23363
	 0.70294	 -0.44008	 0.84632	 0.17893	 412.69203	 -0.28539 	 11.66840
	 0.69043	 -0.44800	 0.88609	 0.87794	 413.13646	 -0.33599 	 15.80416
	 0.71585	 -0.64100	 0.84620	 0.86799	 412.37885	 -0.27501 	 11.10796
	 0.65460	 -0.43636	 0.87203	 0.04272	 412.67717	 -0.36745 	 17.96935
	 0.66833	 -0.44608	 0.84316	 0.13135	 403.55905	 -0.25750 	 12.58777
	 0.74368	 -0.42873	 0.75590	 0.10951	 412.84577	 -0.06540 	 1.55796
	 0.74222	 -0.47822	 0.81408	 0.04829	 412.94408	 0.00000 	 0.00000
	 0.70385	 -0.44952	 0.79027	 0.83036	 411.58084	 0.00934 	 2.80005
	 0.66452	 -0.39481	 0.92368	 0.86471	 412.81392	 -0.40590 	 21.19809
	 0.64929	 -0.47080	 0.87203	 0.04272	 412.67717	 -0.36854 	 18.47128
	 0.74415	 -0.44694	 0.79523	 0.10917	 412.19993	 -0.15509 	 4.45713
	 0.74229	 -0.47822	 0.84327	 0.76964	 412.94408	 -0.22863 	 8.61729
	 0.74273	 -0.44104	 0.88489	 0.76964	 412.94408	 -0.25454 	 11.50465
	 0.69452	 -0.44768	 0.78991	 0.87193	 412.93755	 0.00996 	 2.99538
	 0.74416	 -0.44879	 0.75690	 0.08288	 409.93782	 -0.07920 	 1.57653
	 0.69872	 -0.41363	 0.85816	 0.14392	 412.63840	 -0.30312 	 12.93502
	 0.71701	 -0.41962	 0.81566	 0.10761	 412.99336	 -0.22544 	 8.01576
	 0.70380	 -0.44963	 0.81619	 0.13438	 411.58084	 -0.23469 	 8.93464
	 0.70380	 -0.48007	 0.81985	 0.10795	 411.53296	 -0.24816 	 9.37327
	 0.74414	 -0.44718	 0.76032	 0.08965	 400.90416	 -0.08276 	 1.64765
	 0.74415	 -0.42873	 0.75590	 0.13115	 403.80379	 -0.05244 	 1.42687
	 0.74201	 -0.41638	 0.78426	 0.04785	 411.62417	 -0.14430 	 3.67459
	 0.49085	 -0.59960	 0.92226	 0.83863	 306.10854	 0.00000 	 0.78632
	 0.72643	 -0.87181	 0.76712	 0.09629	 411.71820	 -0.15730 	 4.17088
	 0.74209	 -0.59235	 0.78834	 0.08513	 412.94408	 -0.13130 	 4.24615
	 0.72545	 -0.62087	 0.77767	 0.75358	 412.53489	 -0.02000 	 4.72865
	 0.66452	 -0.39481	 0.92368	 0.88030	 412.81392	 -0.40571 	 21.18946
	 0.74030	 -0.41973	 0.76032	 0.06738	 372.63700	 -0.03203 	 1.16338
	 0.70487	 -0.44730	 0.84251	 0.11109	 412.64971	 -0.28006 	 11.25242
	 0.74450	 -0.40381	 0.94803	 0.81369	 413.01619	 -0.26657 	 15.73063
	 0.70313	 -0.60047	 0.94803	 0.76307	 413.01043	 -0.36578 	 20.45801
	 0.74229	 -0.39581	 0.78871	 0.76964	 412.94985	 0.00000 	 0.00000
	 0.68031	 -0.47462	 0.92520	 0.88053	 412.93344	 -0.39252 	 20.27064
	 0.70331	 -0.40343	 0.98854	 0.13474	 413.03559	 -0.41303 	 23.23889
	 0.74459	 -0.32629	 0.77790	 0.70310	 412.92054	 0.00000 	 0.00000
	 0.72097	 -0.65215	 0.83837	 0.18076	 412.86369	 -0.23555 	 10.00347
	 0.74361	 -0.44620	 0.75590	 0.08238	 369.55015	 -0.02125 	 0.89395
	 0.69827	 -0.41446	 0.85816	 0.11916	 412.67304	 -0.30460 	 12.99735
	 0.70368	 -0.43902	 0.99492	 0.17829	 413.14234	 -0.41759 	 23.89392
	 0.67755	 -0.47568	 0.92520	 0.88053	 412.93344	 -0.39505 	 20.51468
	 0.70368	 -0.44008	 0.99369	 0.74856	 413.14234	 -0.41701 	 23.78170
	 0.74229	 -0.47822	 0.78871	 0.19936	 412.94408	 -0.15364 	 4.23102
	 0.72115	 -0.63786	 0.84590	 0.86799	 412.37885	 -0.26694 	 10.70657
	 0.64929	 -0.47080	 0.89947	 0.04272	 412.67717	 -0.33355 	 18.47688
	 0.74432	 -0.47773	 0.76032	 0.08965	 412.67649	 -0.10612 	 1.94482
	 0.66452	 -0.39481	 0.90411	 0.78447	 412.81392	 -0.38203 	 19.37651
	 0.68068	 -0.44742	 0.88609	 0.87193	 403.77600	 -0.25986 	 14.55853
	 0.74381	 -0.42931	 0.75590	 0.13115	 412.70051	 -0.06118 	 1.57945
	 0.74455	 -0.34535	 0.77722	 0.21000	 412.91577	 -0.13286 	 2.98464
	 0.72124	 -0.63519	 0.83904	 0.72243	 412.86846	 -0.25975 	 10.17023
	 0.72124	 -0.63614	 0.81651	 0.69958	 412.86650	 -0.23211 	 8.29748
	 0.71701	 -0.41962	 0.83752	 0.10761	 412.99295	 -0.25549 	 9.82536
	 0.67251	 -0.44793	 0.90226	 0.85901	 412.80759	 -0.37952 	 18.76220
	 0.68142	 -0.44122	 0.88609	 0.17281	 412.68918	 -0.35472 	 16.86458
	 0.74415	 -0.42873	 0.75590	 0.13115	 403.80379	 -0.05244 	 1.42687
	 0.70380	 -0.48007	 0.81985	 0.10795	 411.53296	 -0.24816 	 9.37327
	 0.67279	 -0.41275	 0.85675	 0.13424	 412.98506	 -0.33702 	 15.02782
	 0.74202	 -0.47495	 0.81620	 0.09985	 412.69774	 -0.18943 	 6.31728
	 0.70330	 -0.58961	 0.79297	 0.15067	 411.58004	 -0.20622 	 7.27183
	 0.70375	 -0.44952	 0.81912	 0.10795	 412.37448	 -0.24681 	 9.31085
	 0.74459	 -0.32739	 0.78860	 0.18427	 412.91811	 -0.14871 	 3.76813
	 0.74225	 -0.47712	 0.77800	 0.76964	 413.12127	 0.00000 	 0.00000
	 0.74455	 -0.32629	 0.77790	 0.18427	 412.81589	 -0.13168 	 2.97061
	 0.66452	 -0.39481	 0.90411	 0.78447	 412.91617	 -0.38288 	 19.40214
	 0.70588	 -0.42318	 0.84269	 0.06580	 412.39242	 -0.27649 	 11.10464
	 0.67269	 -0.58961	 0.79075	 0.23148	 411.41561	 -0.14294 	 8.73515
	 0.70331	 -0.40343	 0.98854	 0.13474	 412.67752	 -0.41048 	 23.14340
	 0.64929	 -0.47080	 0.87203	 0.04272	 413.03524	 -0.36948 	 18.53260
	 0.67279	 -0.47653	 0.85675	 0.10004	 412.67717	 -0.33593 	 15.18341
	 0.70152	 -0.40223	 0.85339	 0.13250	 413.14234	 -0.29517 	 12.33984
	 0.67568	 -0.38883	 0.92368	 0.84694	 412.81392	 -0.39420 	 20.18920
	 0.70236	 -0.58809	 0.78794	 0.15059	 413.05232	 -0.19592 	 6.96391
	 0.65810	 -0.39481	 0.92368	 0.86471	 412.81392	 -0.40361 	 21.46713
	 0.73710	 -0.41962	 0.81566	 0.09183	 412.99336	 -0.20137 	 6.56052
	 0.74229	 -0.58997	 0.78871	 0.09574	 412.94408	 -0.13202 	 4.26552
	 0.74432	 -0.47986	 0.76032	 0.76359	 412.67649	 -0.01469 	 2.93978
	 0.70380	 -0.43511	 0.81600	 0.15918	 413.14234	 -0.23677 	 9.00836
	 0.70368	 -0.48010	 0.99406	 0.10972	 411.53296	 -0.40543 	 23.56575
	 0.64923	 -0.85041	 0.92226	 0.03691	 306.10854	 0.00000 	 0.49951
	 0.49755	 -0.43636	 0.87203	 0.87198	 412.67717	 0.00942 	 10.00428
	 0.70236	 -0.58211	 0.78794	 0.13405	 413.05232	 -0.19789 	 6.97074
	 0.64929	 -0.47080	 0.89233	 0.04272	 412.67717	 -0.34366 	 18.45378
	 0.74329	 -0.47658	 0.84354	 0.10972	 412.65581	 -0.22238 	 8.36545
	 0.66663	 -0.44772	 0.78832	 0.76964	 412.94408	 0.00963 	 3.60410
	 0.74221	 -0.59942	 0.75590	 0.13115	 403.80379	 -0.05971 	 1.81480
	 0.74423	 -0.42141	 0.78871	 0.76964	 412.94408	 0.00000 	 0.00000
	 0.68138	 -0.36454	 0.88609	 0.87193	 413.14743	 -0.29725 	 15.86817
	 0.70368	 -0.43902	 0.99492	 0.17829	 412.66941	 -0.41468 	 23.77045
	 0.65460	 -0.43636	 0.87203	 0.04272	 412.69901	 -0.36753 	 17.97327
	 0.68138	 -0.39481	 0.90411	 0.78447	 412.81270	 -0.36405 	 17.94328
	 0.67253	 -0.47815	 0.84377	 0.06686	 411.43435	 -0.31731 	 13.89690
	 0.67394	 -0.38883	 0.92260	 0.84694	 412.81392	 -0.39492 	 20.24505
	 0.71701	 -0.41962	 0.81566	 0.10761	 412.99336	 -0.22544 	 8.01576
	 0.74229	 -0.47822	 0.78871	 0.76964	 412.94408	 -0.00000 	 0.00000
	 0.73835	 -0.41956	 0.98565	 0.13427	 371.36666	 -0.08846 	 10.99906
	 0.70526	 -0.40360	 0.76343	 0.06786	 412.88743	 -0.04727 	 4.28104
	 0.67241	 -0.44575	 0.75573	 0.06777	 369.13898	 0.00000 	 0.00000
	 0.74329	 -0.42363	 0.84463	 0.08147	 411.66752	 -0.21813 	 8.21378
	 0.66452	 -0.39635	 0.92368	 0.86471	 412.81392	 -0.40604 	 21.20560
	 0.74229	 -0.47668	 0.78871	 0.76964	 412.94408	 0.00000 	 0.00000
	 0.72186	 -0.44081	 0.99494	 0.75568	 413.14234	 -0.37649 	 21.87113
	 0.70306	 -0.63434	 0.83837	 0.12221	 412.86609	 -0.26719 	 11.43254
	 0.68142	 -0.44122	 0.88609	 0.17281	 412.68918	 -0.35472 	 16.86458
	 0.68138	 -0.44800	 0.88609	 0.87193	 412.68918	 -0.34216 	 16.43308
	 0.74202	 -0.41973	 0.81620	 0.13405	 412.99336	 -0.19446 	 6.24923
	 0.74030	 -0.41973	 0.76032	 0.06738	 372.63700	 -0.03203 	 1.16338
	 0.74306	 -0.39584	 0.81620	 0.77160	 412.81152	 -0.18676 	 6.30012
	 0.68138	 -0.42493	 0.90411	 0.14691	 412.99454	 -0.37133 	 18.41537
	 0.74225	 -0.59154	 0.78928	 0.76755	 412.94408	 -0.17744 	 5.06068
	 0.74369	 -0.43490	 0.78209	 0.08504	 412.06451	 -0.13597 	 3.44903
	 0.67052	 -0.43902	 0.99422	 0.17829	 413.14234	 -0.30175 	 21.16861
	 0.70368	 -0.44008	 0.84298	 0.18862	 413.14234	 -0.28223 	 11.37854
	 0.72639	 -0.87464	 0.76712	 0.19288	 412.78382	 -0.15163 	 4.24454
	 0.74464	 -0.32207	 0.77790	 0.08768	 411.75026	 -0.12990 	 2.87606
	 0.70152	 -0.40337	 0.85416	 0.13115	 411.67964	 -0.28781 	 12.19641
	 0.72524	 -0.62112	 0.77653	 0.07025	 413.14243	 -0.17031 	 4.62170
	 0.70325	 -0.44008	 0.84632	 0.18862	 413.14234	 -0.28709 	 11.69808
	 0.70366	 -0.58961	 0.79297	 0.15067	 412.37368	 -0.20979 	 7.31704
	 0.67279	 -0.41275	 0.85675	 0.13476	 398.75018	 -0.22711 	 12.36541
	 0.74432	 -0.44712	 0.75855	 0.10139	 412.67066	 -0.09338 	 1.75733
	 0.49320	 -0.85041	 0.92226	 0.86750	 410.75705	 -0.18716 	 21.67253
	 0.70230	 -0.40343	 0.98854	 0.13474	 307.13700	 0.00000 	 0.70076
	 0.74432	 -0.47785	 0.81648	 0.08965	 412.98501	 -0.18368 	 6.17228
	 0.69955	 -0.41950	 0.75954	 0.10761	 412.68484	 0.00000 	 0.00000
	 0.70588	 -0.39531	 0.95330	 0.04822	 412.39242	 -0.37699 	 19.96008
	 0.66452	 -0.42267	 0.82927	 0.87775	 412.81392	 0.00942 	 4.97320
	 0.74283	 -0.44620	 0.75590	 0.08238	 369.55015	 -0.02062 	 0.91261
	 0.70655	 -0.42318	 0.84269	 0.07408	 413.04272	 -0.27856 	 11.12745
	 0.67279	 -0.61485	 0.85276	 0.13424	 412.98852	 -0.32115 	 15.10205
	 0.72524	 -0.41902	 0.78129	 0.06890	 411.71459	 -0.15577 	 4.52932
	 0.71701	 -0.41962	 0.83752	 0.10761	 412.99295	 -0.25549 	 9.82536
	 0.74364	 -0.44384	 0.75555	 0.08288	 412.06451	 -0.06755 	 1.52276
	 0.70400	 -0.48214	 0.78545	 0.15067	 412.96243	 -0.15781 	 6.33198
	 0.74150	 -0.47822	 0.78871	 0.76964	 412.35533	 0.00000 	 0.00000
	 0.66920	 -0.44608	 0.84316	 0.10972	 413.04560	 -0.32706 	 14.23437
	 0.70236	 -0.58961	 0.79297	 0.15067	 412.37368	 -0.20997 	 7.39919
	 0.74229	 -0.47822	 0.78871	 0.76964	 412.98025	 -0.00000 	 0.00000
	 0.70331	 -0.40343	 0.98854	 0.13474	 412.67752	 -0.41048 	 23.14340
	 0.70356	 -0.41973	 0.76032	 0.06738	 413.12300	 -0.02661 	 4.18421
	 0.74005	 -0.40343	 0.98854	 0.13474	 368.78341	 -0.07620 	 10.55225
	 0.74432	 -0.47773	 0.76032	 0.08965	 411.95904	 -0.10494 	 1.93010
	 0.73251	 -0.43902	 0.99492	 0.17829	 413.14234	 -0.33980 	 20.64079
	 0.67568	 -0.38883	 0.92368	 0.84717	 412.81735	 -0.39422 	 20.18992
	 0.74229	 -0.47822	 0.78871	 0.76940	 412.94065	 0.00000 	 0.00000
	 0.74447	 -0.44458	 0.90411	 0.78447	 370.86465	 -0.07790 	 7.22120
	 0.68393	 -0.39643	 0.75590	 0.08238	 411.06908	 0.00991 	 3.03325
	 0.68138	 -0.39481	 0.90470	 0.76999	 412.80846	 -0.36548 	 18.00898
	 0.74229	 -0.47822	 0.78811	 0.78412	 412.94832	 -0.00000 	 0.00000
	 0.71456	 -0.83998	 0.83771	 0.11879	 412.99295	 -0.21289 	 10.59604
	 0.49462	 -0.38908	 0.91737	 0.86750	 310.74243	 0.00000 	 1.97359
	 0.72124	 -0.64325	 0.83837	 0.69958	 401.55132	 -0.21153 	 8.88576
	 0.66452	 -0.38924	 0.92368	 0.86471	 412.86754	 -0.40570 	 21.18385
	 0.67027	 -0.31228	 0.78227	 0.86275	 412.80257	 0.00000 	 0.00000
	 0.71258	 -0.59883	 0.91140	 0.08235	 412.46372	 -0.31988 	 16.54418
	 0.68142	 -0.44122	 0.89135	 0.13163	 403.92421	 -0.30524 	 15.57083
	 0.74415	 -0.42873	 0.75548	 0.17233	 412.55540	 -0.04833 	 1.59639
	 0.66964	 -0.41275	 0.85600	 0.10177	 412.98506	 -0.34038 	 15.25380
	 0.74473	 -0.44712	 0.75958	 0.13386	 412.67066	 -0.09745 	 1.85501
	 0.74464	 -0.32207	 0.77790	 0.08813	 411.75026	 -0.12990 	 2.87627
	 0.66452	 -0.39481	 0.90411	 0.78407	 412.91617	 -0.38290 	 19.40256
	 0.74364	 -0.44541	 0.75555	 0.08288	 412.97527	 -0.06885 	 1.54048
	 0.74432	 -0.47865	 0.81648	 0.08965	 412.07424	 -0.18293 	 6.12794
	 0.67253	 -0.42318	 0.84316	 0.06612	 411.42277	 -0.31293 	 13.66919
	 0.70152	 -0.40337	 0.85608	 0.13324	 413.12963	 -0.29848 	 12.56950
	 0.72098	 -0.63525	 0.81651	 0.77329	 412.40564	 -0.22714 	 8.25414
	 0.70614	 -0.42406	 0.84454	 0.00894	 412.85328	 -0.28138 	 11.33052
	 0.70368	 -0.43902	 0.75966	 0.17943	 413.14046	 0.00989 	 2.13760
	 0.74432	 -0.44712	 0.99178	 0.10025	 412.66902	 0.00000 	 0.00000
	 0.70152	 -0.44516	 0.85271	 0.13194	 412.63717	 -0.29584 	 12.36065
	 0.66833	 -0.40429	 0.84384	 0.11028	 413.14688	 -0.32505 	 14.23708
	 0.72524	 -0.39582	 0.77730	 0.13420	 411.71820	 -0.12606 	 4.09493
	 0.70152	 -0.62868	 0.85608	 0.05996	 413.12963	 -0.27987 	 13.02465
	 0.74030	 -0.43999	 0.97826	 0.06738	 372.63700	 -0.09490 	 10.85261
	 0.70368	 -0.41876	 0.77475	 0.17829	 404.90617	 -0.04576 	 4.82965
	 0.67279	 -0.41275	 0.85675	 0.13424	 412.98506	 -0.33702 	 15.02782
	 0.74464	 -0.32207	 0.77790	 0.14616	 411.75026	 -0.12951 	 2.90323
	 0.67276	 -0.44736	 0.84265	 0.08238	 369.55015	 -0.06450 	 7.32507
	 0.74296	 -0.42202	 0.75674	 0.06686	 411.43435	 -0.07726 	 1.56233
	 0.72847	 -0.62561	 0.83250	 0.69958	 412.86609	 -0.24029 	 9.10474
	 0.74460	 -0.43926	 0.75590	 0.13115	 403.80379	 -0.05510 	 1.43506
	 0.72124	 -0.63614	 0.83861	 0.69958	 412.86596	 -0.25883 	 10.13372
	 0.70614	 -0.42406	 0.84429	 0.00894	 412.85341	 -0.28111 	 11.31011
	 0.74191	 -0.47822	 0.78871	 0.76964	 412.94408	 0.00000 	 0.00000
	 0.68163	 -0.44800	 0.88609	 0.87193	 412.68918	 -0.34192 	 16.41304
	 0.72124	 -0.63203	 0.83452	 0.69958	 412.86650	 -0.25520 	 9.79096
	 0.68142	 -0.44533	 0.88609	 0.02155	 412.81745	 -0.35175 	 16.94008
	 0.70261	 -0.43920	 0.99443	 0.17877	 412.67066	 -0.41585 	 23.84397
	 0.74459	 -0.44694	 0.75634	 0.10091	 413.14234	 -0.07712 	 1.59360
	 0.66920	 -0.44708	 0.84316	 0.10132	 413.04560	 -0.32734 	 14.24701
	 0.74432	 -0.44612	 0.75855	 0.10979	 412.67066	 -0.09234 	 1.76382
	 0.70331	 -0.40343	 0.98854	 0.13353	 412.84678	 -0.41169 	 23.18869
	 0.70614	 -0.42406	 0.84454	 0.01024	 412.68402	 -0.28061 	 11.30861
	 0.74229	 -0.46432	 0.79281	 0.16566	 412.40721	 -0.15836 	 4.47867
	 0.70236	 -0.59034	 0.78887	 0.80441	 412.94672	 0.00978 	 3.06580
	 0.74459	 -0.32739	 0.78860	 0.17265	 412.91073	 0.00000 	 0.00000
	 0.68142	 -0.44122	 0.88609	 0.18444	 412.69656	 -0.35492 	 16.86171
	 0.71698	 -0.44800	 0.88568	 0.87679	 412.68918	 -0.29557 	 13.56776
	 0.68141	 -0.41962	 0.83794	 0.09863	 412.99295	 -0.30265 	 12.68993
	 0.72124	 -0.63614	 0.91346	 0.69851	 306.43632	 0.00000 	 0.39232
	 0.49219	 -0.85041	 0.82531	 0.86856	 411.49459	 0.00969 	 9.28333
	 0.74190	 -0.59154	 0.78928	 0.76755	 412.94408	 -0.17767 	 5.07341
	 0.72132	 -0.63525	 0.81651	 0.77329	 412.40564	 -0.22720 	 8.23665
	 0.68888	 -0.47469	 0.78685	 0.76964	 412.97980	 0.00989 	 3.05031
	 0.74469	 -0.47815	 0.92706	 0.88053	 412.97572	 -0.28252 	 14.60113
	 0.74464	 -0.30579	 0.77786	 0.08768	 411.89057	 -0.12843 	 2.84300
	 0.74415	 -0.36319	 0.75599	 0.13115	 403.66294	 -0.04609 	 1.30397
	 0.74201	 -0.59154	 0.78875	 0.09564	 412.94433	 -0.13291 	 4.29264
	 0.73734	 -0.41962	 0.81619	 0.76379	 412.99311	 -0.18781 	 6.66142
	 0.70152	 -0.42312	 0.85608	 0.06711	 413.12963	 -0.30135 	 12.67787
	 0.70887	 -0.40343	 0.84269	 0.13193	 406.09290	 -0.22896 	 9.93307
	 0.73710	 -0.41962	 0.81922	 0.09183	 412.99125	 -0.20551 	 6.83842
	 0.74432	 -0.44712	 0.75855	 0.10139	 412.67277	 -0.09338 	 1.75737
	 0.67251	 -0.47859	 0.89897	 0.85901	 412.80759	 -0.37864 	 18.59449
	 0.72148	 -0.44756	 0.78970	 0.76964	 412.98025	 0.00000 	 0.00000
	 0.68138	 -0.42493	 0.90411	 0.78004	 412.99454	 -0.37173 	 18.15598
	 0.74421	 -0.47822	 0.78871	 0.13651	 412.94408	 -0.14192 	 4.03051
	 0.70236	 -0.58961	 0.88382	 0.19499	 412.37929	 -0.31171 	 15.12931
	 0.68142	 -0.44122	 0.79525	 0.15022	 412.69095	 -0.16603 	 8.53264
	 0.74364	 -0.44541	 0.75696	 0.08288	 412.97527	 -0.08271 	 1.64418
	 0.70588	 -0.42318	 0.84226	 0.07461	 412.39242	 -0.27577 	 11.06355
	 0.72124	 -0.63533	 0.83964	 0.68511	 412.67379	 -0.25886 	 10.19290
	 0.74432	 -0.44092	 0.75788	 0.11589	 412.86284	 -0.08646 	 1.71287
	 0.70115	 -0.40352	 0.98854	 0.13535	 412.69977	 -0.41438 	 23.38061
	 0.67469	 -0.42309	 0.84269	 0.06625	 411.41210	 -0.30975 	 13.45326
	 0.67715	 -0.62112	 0.77730	 0.06890	 412.94130	 -0.15957 	 7.67646
	 0.72924	 -0.47462	 0.92520	 0.88053	 411.71030	 -0.30828 	 15.61946
	 0.70368	 -0.43902	 0.98231	 0.08048	 413.14234	 -0.40826 	 22.87809
	 0.74495	 -0.44620	 0.75565	 0.18634	 360.53210	 -0.00993 	 0.82050
	 0.68138	 -0.39481	 0.90411	 0.78447	 411.41958	 -0.35216 	 17.61944
	 0.74296	 -0.42202	 0.75585	 0.06686	 412.82747	 -0.07094 	 1.51841
	 0.72524	 -0.62112	 0.77730	 0.06834	 411.71820	 -0.16843 	 4.62002
	 0.67251	 -0.44793	 0.90226	 0.85867	 412.80759	 -0.37953 	 18.76244
	 0.72132	 -0.63257	 0.81378	 0.81620	 305.09374	 0.00000 	 0.12103
