xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	T_f	theta	power	
	 0.74461	 -0.20483	 0.77155	 0.05245	 0.43025	 0.23404	 0.82481	 -0.45596	 304.71654	 0.00000 	 0.02703
	 0.74461	 -0.73764	 0.92394	 0.39911	 0.61636	 0.32444	 0.82277	 -0.09255	 359.79917	 -0.05006 	 5.65170
	 0.65595	 -0.21805	 0.76120	 0.03781	 0.42102	 0.23208	 0.82238	 -0.82717	 306.11736	 0.00000 	 0.00000
	 0.55022	 -0.65513	 0.77200	 0.02976	 0.42983	 0.54153	 0.92634	 -0.72864	 413.00098	 -0.04007 	 7.44006
	 0.74060	 -0.25956	 0.90243	 0.76763	 0.66783	 0.15449	 0.89311	 -0.76443	 390.18601	 0.00000 	 0.00000
	 0.65542	 -0.25907	 0.92005	 0.38825	 0.62083	 0.23079	 0.82236	 -0.82625	 306.11736	 -0.00000 	 0.48230
	 0.47601	 -0.24074	 0.92696	 0.75386	 0.62496	 -0.27275	 0.75505	 -0.75624	 394.00425	 0.00000 	 0.00000
	 0.74462	 -0.26109	 0.75848	 0.20942	 0.41848	 0.50451	 0.92645	 -0.41666	 365.52145	 -0.02140 	 0.80331
	 0.74499	 -0.34400	 0.76317	 0.13484	 0.43085	 0.43661	 0.77040	 -0.36816	 339.59198	 -0.00007 	 0.52870
	 0.73828	 -0.25801	 0.92680	 0.76763	 0.67385	 0.15449	 0.92521	 -0.72108	 338.97196	 0.00000 	 0.00000
	 0.51135	 -0.37031	 0.76317	 0.21079	 0.41596	 0.50724	 0.77327	 -0.41347	 378.38890	 0.01000 	 7.31535
	 0.74461	 -0.36830	 0.76317	 0.21079	 0.43119	 0.43236	 0.96812	 -0.45464	 339.59198	 -0.00010 	 0.58140
	 0.74496	 -0.28541	 0.76443	 0.33202	 0.41818	 0.58291	 0.76808	 -0.41463	 339.48895	 -0.00008 	 0.60897
	 0.50842	 -0.25031	 0.93248	 0.76254	 0.66285	 0.15449	 0.91554	 -0.72769	 390.18601	 0.00000 	 0.00000
	 0.72554	 -0.36876	 0.75918	 0.21927	 0.41301	 0.52096	 0.95513	 -0.41572	 349.50320	 0.00302 	 1.11051
	 0.74461	 -0.26178	 0.75873	 0.20942	 0.38883	 0.44598	 0.94728	 -0.41563	 365.52145	 -0.02492 	 0.81376
	 0.50842	 -0.58022	 0.92512	 0.76763	 0.66783	 0.15449	 0.91554	 -0.82505	 389.50457	 0.00000 	 0.00000
	 0.74485	 -0.25767	 0.76484	 0.33441	 0.39698	 0.58426	 0.92645	 -0.41563	 365.52145	 -0.02876 	 1.08166
	 0.74495	 -0.30839	 0.75807	 0.20703	 0.41853	 0.43161	 0.97254	 -0.45470	 339.48895	 -0.00010 	 0.46600
	 0.74471	 -0.26462	 0.92891	 0.20770	 0.40475	 0.44598	 0.92645	 -0.41563	 349.76133	 -0.03754 	 4.86209
	 0.64501	 -0.26179	 0.76097	 0.37626	 0.63249	 -0.69413	 0.75501	 -0.74172	 303.85985	 0.00000 	 0.05141
	 0.74461	 -0.75680	 0.76542	 0.02936	 0.41317	 0.32316	 0.82486	 -0.09255	 364.69838	 -0.29084 	 1.20933
	 0.74460	 -0.65513	 0.76093	 0.06571	 0.42983	 0.54281	 0.89348	 -0.76590	 410.71804	 -0.00193 	 0.67116
	 0.73405	 -0.57496	 0.82730	 0.35992	 0.62208	 -0.28671	 0.82229	 -0.76828	 408.10140	 -0.19201 	 7.61932
	 0.64605	 -0.24078	 0.92695	 0.38445	 0.42010	 0.24442	 0.76356	 -0.82717	 306.21819	 0.00000 	 0.52915
	 0.64511	 -0.65570	 0.82730	 0.03316	 0.41769	 -0.30714	 0.89822	 -0.79359	 410.65474	 -0.17511 	 11.76316
	 0.74234	 -0.56495	 0.76086	 0.35677	 0.42958	 0.57425	 0.76127	 -0.82256	 408.06753	 -0.07721 	 2.42181
	 0.72713	 -0.56930	 0.76120	 0.36707	 0.55854	 0.06726	 0.97088	 -0.82571	 410.90140	 0.00000 	 0.00000
	 0.74408	 -0.65513	 0.91227	 0.02976	 0.42981	 0.54148	 0.89558	 -0.79395	 378.16823	 -0.00049 	 3.70227
	 0.74488	 -0.26176	 0.75848	 0.20942	 0.41078	 0.43384	 0.92645	 -0.41563	 365.52145	 -0.02948 	 0.80326
	 0.73086	 -0.25964	 0.75970	 0.19430	 0.42207	 0.44598	 0.92645	 -0.43421	 342.58648	 0.00052 	 0.78365
	 0.50600	 -0.25956	 0.85526	 0.76787	 0.55838	 0.15167	 0.93095	 -0.82954	 390.31777	 0.00000 	 0.00000
	 0.65074	 -0.03141	 0.92549	 0.01238	 0.62318	 0.08031	 0.75537	 -0.71768	 364.56052	 0.00000 	 0.00000
	 0.74185	 -0.65511	 0.91376	 0.09993	 0.42981	 0.54148	 0.89558	 -0.79395	 410.76550	 -0.00048 	 7.98996
	 0.50265	 -0.17219	 0.77432	 0.75773	 0.62405	 0.15670	 0.93095	 -0.82954	 389.53382	 0.00000 	 0.00000
	 0.74337	 -0.84630	 0.75844	 0.05767	 0.66222	 0.35805	 0.82486	 -0.09255	 364.69838	 -0.03728 	 1.34567
	 0.50609	 -0.25956	 0.92680	 0.76289	 0.41879	 0.15215	 0.92583	 -0.63554	 390.18601	 0.00000 	 0.00000
	 0.64212	 -0.36256	 0.80738	 0.37629	 0.62617	 -0.76197	 0.75562	 -0.06546	 395.36337	 0.00000 	 0.00000
	 0.45382	 -0.36983	 0.85187	 0.01190	 0.41398	 -0.12071	 0.76187	 -0.45106	 303.56803	 0.00000 	 0.10217
	 0.64134	 -0.26016	 0.75958	 0.36296	 0.40752	 -0.26780	 0.76673	 -0.43616	 404.59146	 0.00969 	 3.40532
	 0.74461	 -0.23913	 0.84208	 0.20770	 0.63118	 0.44598	 0.91721	 -0.74682	 349.70223	 -0.01402 	 2.85036
	 0.72600	 -0.03141	 0.85241	 0.00480	 0.55141	 0.07504	 0.98177	 -0.83376	 365.34447	 0.00000 	 0.00000
	 0.68529	 -0.56930	 0.76283	 0.36885	 0.55854	 0.06750	 0.75534	 -0.70962	 410.90140	 0.00942 	 2.47496
	 0.74385	 -0.36536	 0.80598	 0.37708	 0.62674	 -0.76764	 0.82113	 -0.83022	 306.21686	 0.00000 	 0.12358
	 0.65212	 -0.58615	 0.76370	 0.23652	 0.40799	 0.52096	 0.96123	 -0.41265	 349.43915	 0.00638 	 3.31567
	 0.74073	 -0.25956	 0.90243	 0.76763	 0.62305	 -0.26292	 0.89311	 -0.75625	 394.04000	 -0.09584 	 9.65101
	 0.49262	 -0.24074	 0.92696	 0.75386	 0.66975	 0.14466	 0.75505	 -0.76442	 391.84219	 0.00000 	 0.00000
	 0.50915	 -0.65540	 0.92512	 0.00606	 0.66783	 0.15406	 0.91554	 -0.82476	 389.50457	 0.00000 	 0.00000
	 0.74031	 -0.57995	 0.76086	 0.80988	 0.42981	 0.54191	 0.89558	 -0.79424	 410.76550	 -0.00406 	 1.33908
	 0.50378	 -0.25956	 0.92683	 0.76763	 0.62107	 0.15513	 0.75505	 -0.74175	 394.00425	 0.00000 	 0.00000
	 0.50826	 -0.25903	 0.92727	 0.76763	 0.66783	 -0.27467	 0.92597	 -0.71941	 386.47562	 0.00000 	 0.00000
	 0.50377	 -0.25031	 0.93248	 0.76254	 0.62655	 -0.69784	 0.91554	 -0.72769	 304.03833	 0.00000 	 0.23380
	 0.65731	 -0.58275	 0.80645	 0.37680	 0.66304	 0.22831	 0.82722	 -0.82717	 388.48246	 -0.07034 	 8.34359
	 0.74495	 -0.30672	 0.75807	 0.75224	 0.41853	 0.13183	 0.97254	 -0.45470	 338.21268	 -0.00006 	 0.76346
	 0.50842	 -0.25198	 0.93248	 0.21734	 0.66285	 0.45427	 0.91554	 -0.72769	 391.46227	 -0.13190 	 14.55582
	 0.74495	 -0.30839	 0.75848	 0.20703	 0.41842	 0.43161	 0.97265	 -0.42937	 339.48895	 -0.00010 	 0.47163
	 0.74485	 -0.25963	 0.75807	 0.20942	 0.42211	 0.43384	 0.92635	 -0.43089	 365.52145	 -0.02583 	 0.78739
	 0.74461	 -0.75680	 0.75570	 0.05245	 0.41317	 0.32444	 0.82277	 -0.09255	 364.69838	 -0.00649 	 0.70708
	 0.65266	 -0.58275	 0.80645	 0.37680	 0.62674	 -0.70625	 0.82722	 -0.82717	 311.38131	 -0.00000 	 0.79451
	 0.49688	 -0.36931	 0.75955	 0.34594	 0.43106	 -0.23313	 0.76414	 -0.45184	 303.89851	 0.00000 	 0.12135
	 0.72713	 -0.57921	 0.84785	 0.31019	 0.55338	 0.05043	 0.97088	 -0.82571	 410.90140	 0.00000 	 0.00000
	 0.74258	 -0.65513	 0.76195	 0.00444	 0.41359	 0.47622	 0.89145	 -0.87997	 339.74091	 -0.00005 	 0.64699
	 0.74461	 -0.75680	 0.75829	 0.05291	 0.44341	 0.32444	 0.82486	 -0.09255	 364.69838	 -0.43314 	 1.08376
	 0.72717	 -0.56932	 0.91222	 0.36684	 0.55854	 0.06726	 0.96854	 -0.76759	 390.44732	 0.00000 	 0.00000
	 0.44774	 -0.36254	 0.85183	 0.37487	 0.66764	 0.16180	 0.95349	 -0.05263	 378.23572	 0.00000 	 0.00000
	 0.50978	 -0.58275	 0.92794	 0.37680	 0.62674	 -0.70625	 0.92588	 -0.82802	 306.08558	 0.00000 	 0.75526
	 0.65130	 -0.25956	 0.80531	 0.76763	 0.66783	 0.15449	 0.82717	 -0.72684	 390.52054	 0.00942 	 4.28722
	 0.50842	 -0.76627	 0.92680	 0.80035	 0.66917	 0.15449	 0.82437	 -0.72769	 390.18601	 -0.19363 	 20.41189
	 0.74461	 -0.25009	 0.76516	 0.02485	 0.41184	 0.32444	 0.92437	 -0.09255	 364.69838	 -0.03969 	 0.84170
	 0.74434	 -0.56930	 0.91222	 0.36707	 0.55854	 0.06901	 0.92589	 -0.41383	 377.52171	 0.00000 	 0.00000
	 0.72735	 -0.26178	 0.75970	 0.20770	 0.41084	 0.44423	 0.97144	 -0.81373	 350.51639	 0.00441 	 1.04821
	 0.64711	 -0.21805	 0.75721	 0.03781	 0.42102	 0.23208	 0.82238	 -0.82717	 306.11736	 0.00000 	 0.00000
	 0.64728	 -0.58275	 0.80645	 0.37680	 0.62674	 -0.70625	 0.82722	 -0.82717	 306.11736	 0.00000 	 0.29609
	 0.50842	 -0.26031	 0.80890	 0.76339	 0.66783	 0.20276	 0.92853	 -0.71670	 384.75529	 0.00965 	 8.40098
	 0.62108	 -0.58199	 0.92435	 0.38104	 0.62674	 -0.75444	 0.82467	 -0.83816	 306.11736	 0.00000 	 0.55446
	 0.74084	 -0.26177	 0.75735	 0.20811	 0.66833	 0.43384	 0.92645	 -0.75428	 365.52145	 0.00000 	 0.00000
	 0.74463	 -0.25955	 0.89799	 0.76894	 0.41030	 0.15449	 0.89311	 -0.42577	 390.18601	 -0.03051 	 8.59401
	 0.74461	 -0.75361	 0.75829	 0.05182	 0.42192	 0.23139	 0.82486	 -0.09255	 307.12363	 0.00000 	 0.00000
	 0.65595	 -0.22124	 0.76120	 0.03889	 0.44251	 0.32513	 0.82238	 -0.82717	 363.78407	 0.00000 	 0.00000
	 0.74461	 -0.75680	 0.75829	 0.05291	 0.44341	 0.42813	 0.82517	 -0.09255	 364.69838	 -0.03253 	 1.01068
	 0.74486	 -0.25963	 0.75807	 0.20942	 0.42211	 0.33015	 0.92604	 -0.42278	 365.52145	 -0.02154 	 0.59401
	 0.74472	 -0.26174	 0.75848	 0.20942	 0.41063	 0.62573	 0.92645	 -0.41563	 363.67387	 -0.01644 	 0.77391
	 0.74488	 -0.25965	 0.75848	 0.20942	 0.42216	 0.53007	 0.92645	 -0.41563	 365.52145	 -0.02083 	 0.79507
	 0.74461	 -0.26178	 0.75970	 0.20770	 0.41084	 0.44598	 0.92645	 -0.41563	 349.70223	 -0.00730 	 0.61145
	 0.50842	 -0.25956	 0.92680	 0.75261	 0.66783	 0.17547	 0.91554	 -0.72769	 390.18601	 0.00000 	 0.00000
	 0.64820	 -0.36983	 0.80677	 0.01209	 0.41398	 -0.73985	 0.76187	 -0.45106	 303.56803	 -0.00000 	 0.04084
	 0.74060	 -0.25956	 0.89782	 0.76763	 0.66783	 0.15449	 0.89311	 -0.76443	 390.18601	 0.00000 	 0.00000
	 0.74460	 -0.76586	 0.75872	 0.32977	 0.41843	 0.58635	 0.97277	 -0.09071	 363.61905	 -0.03344 	 1.46367
	 0.74496	 -0.27355	 0.76415	 0.05471	 0.41326	 0.32012	 0.82253	 -0.45654	 340.56827	 -0.00014 	 0.50153
	 0.74407	 -0.65513	 0.75862	 0.02976	 0.43546	 0.56571	 0.89737	 -0.79395	 410.76550	 -0.25527 	 0.83075
	 0.64134	 -0.23751	 0.84184	 0.36296	 0.62215	 -0.29203	 0.75616	 -0.76735	 404.59146	 0.00000 	 0.00000
	 0.73870	 -0.36876	 0.84304	 0.21589	 0.42376	 0.52096	 0.94819	 -0.41572	 349.50320	 -0.02206 	 3.09040
	 0.49919	 -0.37922	 0.76619	 0.30828	 0.42590	 -0.24996	 0.77038	 -0.45184	 303.89851	 0.00000 	 0.12328
	 0.46774	 -0.37725	 0.85077	 0.29890	 0.60903	 0.04100	 0.97301	 -0.45494	 396.24762	 0.00000 	 0.00000
	 0.74495	 -0.30839	 0.75863	 0.21095	 0.41853	 0.43161	 0.76077	 -0.46831	 339.48895	 -0.00007 	 0.47575
	 0.44774	 -0.36254	 0.85183	 0.37487	 0.64759	 0.16180	 0.92572	 -0.05263	 378.23481	 0.00000 	 0.00000
	 0.50842	 -0.25956	 0.92680	 0.76763	 0.66764	 0.15449	 0.95374	 -0.72769	 390.18692	 0.00000 	 0.00000
	 0.50842	 -0.57134	 0.92678	 0.76763	 0.66783	 0.15449	 0.89870	 -0.82505	 387.52892	 0.00000 	 0.00000
	 0.50842	 -0.32440	 0.92514	 0.76763	 0.66783	 0.24287	 0.91554	 -0.72769	 384.81712	 -0.04332 	 10.95356
	 0.64820	 -0.37459	 0.75848	 0.01209	 0.41708	 -0.65785	 0.76101	 -0.45483	 340.22025	 0.00000 	 0.00000
	 0.74497	 -0.30362	 0.80642	 0.20703	 0.41853	 0.34968	 0.97254	 -0.45093	 303.49279	 0.00000 	 0.01330
	 0.45080	 -0.75680	 0.85089	 0.40343	 0.66503	 0.32444	 0.95141	 -0.09255	 370.98788	 -0.12992 	 14.83189
	 0.73718	 -0.36254	 0.75964	 0.02460	 0.41579	 0.16180	 0.82693	 -0.05263	 378.23572	 0.00000 	 0.00000
	 0.50955	 -0.36256	 0.92409	 0.38415	 0.66763	 0.16174	 0.95331	 -0.76279	 390.34717	 0.00965 	 10.21199
	 0.44662	 -0.58022	 0.85287	 0.75813	 0.66784	 -0.04794	 0.91572	 -0.08019	 389.50457	 0.00959 	 11.90334
	 0.74461	 -0.42699	 0.76324	 0.21419	 0.40799	 0.52096	 0.95513	 -0.41526	 349.50320	 -0.00771 	 0.79828
	 0.65266	 -0.58275	 0.80645	 0.37680	 0.62674	 -0.70625	 0.82722	 -0.82717	 306.11736	 -0.00000 	 0.28641
	 0.65266	 -0.58275	 0.80610	 0.37680	 0.62674	 0.02732	 0.82722	 -0.82717	 306.11736	 0.00000 	 0.28580
	 0.45605	 -0.36598	 0.85137	 0.30282	 0.62623	 -0.67462	 0.75911	 -0.46879	 395.97420	 0.00000 	 0.00000
	 0.74151	 -0.36256	 0.84513	 0.37464	 0.66265	 0.14883	 0.95349	 -0.05211	 390.34717	 -0.04736 	 3.33982
	 0.44490	 -0.65513	 0.75988	 0.08429	 0.41996	 0.47622	 0.89348	 -0.87997	 339.74091	 0.00004 	 7.12506
	 0.74485	 -0.25963	 0.75807	 0.20942	 0.42211	 0.39927	 0.92637	 -0.42277	 365.52145	 -0.03100 	 0.79072
	 0.74486	 -0.25963	 0.75807	 0.20942	 0.42211	 0.32616	 0.92602	 -0.43090	 365.52145	 -0.02063 	 0.57324
	 0.50901	 -0.36568	 0.92823	 0.76763	 0.66783	 0.15449	 0.95742	 -0.75194	 399.45671	 0.00994 	 10.54235
	 0.49610	 -0.22939	 0.84950	 0.37055	 0.43337	 -0.26211	 0.92619	 -0.72739	 407.81089	 0.00979 	 10.88430
	 0.74461	 -0.75680	 0.75841	 0.06506	 0.41317	 0.32444	 0.83573	 -0.09255	 363.12801	 -0.43511 	 1.07164
	 0.74407	 -0.65918	 0.76088	 0.05298	 0.42981	 0.54148	 0.89558	 -0.79395	 412.83013	 -0.00131 	 0.66651
	 0.74461	 -0.28243	 0.75808	 0.05296	 0.41310	 0.33127	 0.93424	 -0.07609	 364.69844	 -0.04177 	 0.71694
	 0.74485	 -0.73400	 0.76465	 0.20892	 0.42218	 0.42701	 0.81488	 -0.44735	 365.52139	 -0.02320 	 1.46555
	 0.74410	 -0.30702	 0.80645	 0.20923	 0.61970	 -0.70625	 0.82722	 -0.44744	 306.15342	 0.00000 	 0.11820
	 0.65381	 -0.58412	 0.75807	 0.37460	 0.42557	 0.43161	 0.99100	 -0.83442	 339.46574	 0.00014 	 2.45329
	 0.74407	 -0.65513	 0.75821	 0.02976	 0.43546	 0.62657	 0.82695	 -0.79395	 306.21119	 0.00000 	 0.04913
	 0.63802	 -0.58275	 0.80645	 0.38463	 0.62674	 -0.76421	 0.89764	 -0.88716	 410.55358	 -0.11180 	 10.64281
	 0.45605	 -0.36598	 0.85137	 0.30282	 0.66619	 -0.67462	 0.75911	 -0.46879	 395.97420	 0.00000 	 0.00000
	 0.46774	 -0.37725	 0.85102	 0.30282	 0.60903	 0.05895	 0.75594	 -0.46854	 396.24762	 0.00000 	 0.00000
	 0.50362	 -0.25903	 0.76085	 0.76763	 0.62107	 0.30870	 0.82373	 -0.75712	 393.74742	 0.00938 	 6.92834
	 0.74461	 -0.75680	 0.92585	 0.05245	 0.41317	 -0.25830	 0.75722	 -0.07735	 364.95521	 -0.06100 	 7.55547
	 0.64820	 -0.36983	 0.80496	 0.01209	 0.41398	 -0.72505	 0.76997	 -0.41144	 366.78430	 -0.04574 	 6.35158
	 0.74488	 -0.26176	 0.76032	 0.20942	 0.41078	 0.41912	 0.92645	 -0.47139	 303.60339	 0.00000 	 0.00595
	 0.48907	 -0.37317	 0.80930	 0.73922	 0.41139	 -0.73985	 0.76216	 -0.44830	 305.59171	 0.00000 	 0.48292
	 0.64546	 -0.25621	 0.92427	 0.04541	 0.66783	 0.15449	 0.91556	 -0.73046	 389.20807	 0.00965 	 8.53505
	 0.64820	 -0.77505	 0.75885	 0.05241	 0.41457	 -0.73985	 0.76187	 -0.45106	 303.56803	 0.00000 	 0.02965
	 0.74461	 -0.35158	 0.80625	 0.01258	 0.44282	 0.24998	 0.82486	 -0.09255	 364.69838	 -0.00009 	 1.36292
	 0.74373	 -0.26055	 0.76415	 0.05471	 0.42549	 -0.72658	 0.82286	 -0.45654	 394.90721	 -0.05874 	 1.43148
	 0.44839	 -0.36598	 0.85137	 0.30282	 0.64006	 0.37215	 0.75887	 -0.46879	 341.63524	 0.00000 	 0.00000
	 0.72975	 -0.27454	 0.92654	 0.36016	 0.66864	 0.06604	 0.92606	 -0.82670	 377.93702	 -0.02391 	 9.33651
	 0.50558	 -0.55431	 0.90488	 0.77453	 0.55773	 0.15571	 0.97079	 -0.72670	 403.74758	 0.00999 	 12.73985
	 0.74496	 -0.30839	 0.75848	 0.20704	 0.41853	 0.43161	 0.97096	 -0.45483	 365.91311	 -0.02799 	 0.85258
	 0.74488	 -0.26176	 0.75808	 0.20941	 0.41078	 0.43384	 0.92803	 -0.41550	 339.09730	 -0.00007 	 0.43814
	 0.74472	 -0.24894	 0.75862	 0.03509	 0.43546	 0.57010	 0.89737	 -0.79395	 409.87055	 -0.24769 	 0.52538
	 0.65149	 -0.63013	 0.84716	 0.37915	 0.62421	 0.21905	 0.82238	 -0.45487	 306.89577	 0.00000 	 0.45611
	 0.44774	 -0.65001	 0.85183	 0.02294	 0.65425	 0.09431	 0.97018	 -0.05263	 412.29591	 0.00972 	 10.01706
	 0.74448	 -0.36547	 0.76086	 0.38225	 0.44320	 0.50210	 0.89692	 -0.79395	 376.32924	 0.00999 	 1.12712
	 0.74371	 -0.25963	 0.75848	 0.21824	 0.62933	 0.45042	 0.76227	 -0.41563	 365.52145	 -0.00888 	 0.82552
	 0.64084	 -0.23751	 0.84184	 0.35414	 0.42052	 -0.28438	 0.92182	 -0.76735	 404.59146	 0.00000 	 0.00000
	 0.49669	 -0.36292	 0.85093	 0.37465	 0.63156	 -0.25950	 0.95764	 -0.09310	 395.19593	 0.00000 	 0.00000
	 0.44774	 -0.38063	 0.85248	 0.37573	 0.42799	 -0.14545	 0.75562	 -0.72418	 408.09160	 0.00000 	 0.00000
	 0.49669	 -0.64026	 0.76135	 0.35755	 0.43337	 -0.26211	 0.89167	 -0.75226	 318.86865	 0.00000 	 2.58757
	 0.74258	 -0.37780	 0.85147	 0.02406	 0.44383	 0.47622	 0.95945	 -0.87934	 409.51428	 -0.04156 	 3.26409
	 0.64820	 -0.36983	 0.80677	 0.01209	 0.41381	 -0.73985	 0.82867	 -0.44508	 303.61792	 -0.00000 	 0.04572
	 0.65266	 -0.58275	 0.80645	 0.37680	 0.62692	 -0.70625	 0.76047	 -0.83314	 305.93496	 -0.00000 	 0.26881
	 0.74461	 -0.75680	 0.75844	 0.03053	 0.43029	 0.32444	 0.82547	 -0.09255	 364.69838	 -0.41426 	 1.06616
	 0.74407	 -0.65513	 0.76086	 0.05168	 0.41268	 0.54148	 0.89288	 -0.79395	 410.76550	 0.00000 	 0.00000
	 0.74488	 -0.26176	 0.80593	 0.20941	 0.41078	 0.43384	 0.93313	 -0.41546	 338.59968	 0.00000 	 0.00000
	 0.64820	 -0.36983	 0.75897	 0.01209	 0.41398	 -0.73985	 0.75863	 -0.45110	 304.36432	 0.00000 	 0.00000
	 0.64807	 -0.36983	 0.80677	 0.00695	 0.41398	 -0.73985	 0.76283	 -0.45316	 303.60468	 -0.00000 	 0.04446
	 0.65279	 -0.58275	 0.80645	 0.38634	 0.62674	 -0.70625	 0.82627	 -0.82506	 306.08078	 0.00000 	 0.28274
	 0.50246	 -0.22394	 0.92639	 0.76165	 0.62421	 -0.15606	 0.82414	 -0.47690	 306.11736	 0.00000 	 0.00000
	 0.66192	 -0.25956	 0.84822	 0.39030	 0.62637	 0.24060	 0.75530	 -0.74172	 381.85166	 -0.07078 	 9.35988
	 0.64134	 -0.23751	 0.84184	 0.36710	 0.61905	 -0.27139	 0.75504	 -0.76735	 377.60338	 0.00000 	 0.00000
	 0.72717	 -0.53104	 0.91222	 0.36412	 0.55854	 0.07085	 0.97088	 -0.82571	 405.32390	 0.00000 	 0.00000
	 0.74496	 -0.27355	 0.76415	 0.05471	 0.41326	 0.29848	 0.92777	 -0.66305	 389.13018	 -0.02523 	 0.55406
	 0.50842	 -0.25956	 0.92680	 0.76763	 0.66783	 0.15449	 0.82073	 -0.45303	 341.62410	 0.00000 	 0.00000
	 0.64969	 -0.57879	 0.85248	 0.37464	 0.62617	 -0.14284	 0.75924	 -0.81014	 308.68490	 0.00000 	 0.69653
	 0.42450	 -0.36652	 0.80645	 0.37680	 0.62674	 -0.70625	 0.83478	 -0.08258	 393.07329	 0.00956 	 10.51890
	 0.73491	 -0.75680	 0.75844	 0.05245	 0.41219	 0.15938	 0.92703	 -0.13188	 364.69838	 -0.00141 	 0.82194
	 0.51483	 -0.25956	 0.92680	 0.76763	 0.66882	 0.31955	 0.82114	 -0.68839	 390.18601	 0.00000 	 0.00000
	 0.74496	 -0.27329	 0.76415	 0.04525	 0.41326	 0.32012	 0.82253	 -0.45654	 340.56827	 -0.00014 	 0.49834
	 0.74495	 -0.30865	 0.75807	 0.19391	 0.41853	 0.43161	 0.97254	 -0.45470	 339.48895	 -0.00010 	 0.45917
	 0.74439	 -0.65513	 0.84819	 0.02976	 0.43534	 0.56783	 0.89737	 -0.78578	 410.76550	 -0.00277 	 2.55549
	 0.49688	 -0.37922	 0.75719	 0.25525	 0.42602	 -0.25208	 0.76414	 -0.46000	 303.89851	 0.00000 	 0.12016
	 0.50842	 -0.38303	 0.92512	 0.76763	 0.66783	 0.15449	 0.91554	 -0.47585	 389.60078	 0.00000 	 8.49494
	 0.46774	 -0.57444	 0.85102	 0.30282	 0.60903	 0.05895	 0.76022	 -0.81774	 396.15141	 -0.36906 	 21.80125
	 0.50376	 -0.25956	 0.92680	 0.55381	 0.62405	 0.15670	 0.93095	 -0.82954	 389.53382	 0.00000 	 0.00000
	 0.44774	 -0.38063	 0.85248	 0.37573	 0.42799	 -0.14545	 0.75562	 -0.72418	 405.43471	 0.00000 	 0.00000
	 0.50376	 -0.25956	 0.92680	 0.76763	 0.62405	 0.15670	 0.93095	 -0.82954	 389.53382	 0.00000 	 0.00000
	 0.68416	 -0.03141	 0.85395	 0.00165	 0.55751	 0.07528	 0.75537	 -0.71768	 365.34447	 0.00000 	 0.00000
	 0.49669	 -0.21384	 0.85637	 0.37032	 0.43343	 -0.26127	 0.95764	 -0.79244	 407.96618	 0.00971 	 11.33619
	 0.74472	 -0.36159	 0.75756	 0.03539	 0.43540	 0.56926	 0.89737	 -0.75313	 409.87055	 -0.20474 	 0.59872
	 0.64604	 -0.38138	 0.75841	 0.06506	 0.40163	 0.31537	 0.83384	 -0.44587	 366.89677	 0.00000 	 0.00000
	 0.71252	 -0.74525	 0.80677	 0.01209	 0.41396	 -0.73073	 0.76378	 -0.09773	 303.24552	 0.00000 	 0.00574
	 0.65266	 -0.58275	 0.80707	 0.37680	 0.62674	 0.35205	 0.82600	 -0.80319	 305.52022	 0.00000 	 0.22964
	 0.74461	 -0.75680	 0.75788	 0.06506	 0.41317	 -0.73378	 0.83573	 -0.09255	 363.93391	 -0.01964 	 1.15882
	 0.44654	 -0.37834	 0.85248	 0.03587	 0.42805	 -0.07306	 0.75562	 -0.79560	 407.83381	 -0.34764 	 22.11023
	 0.74112	 -0.24783	 0.75862	 0.37502	 0.43540	 0.49703	 0.89596	 -0.72252	 410.12834	 0.00857 	 0.65575
	 0.74495	 -0.30850	 0.76020	 0.20703	 0.45827	 0.07195	 0.97441	 -0.45470	 364.55346	 0.00000 	 0.00000
	 0.68416	 -0.03141	 0.85215	 0.00015	 0.56327	 0.43494	 0.75718	 -0.71768	 340.27996	 0.00000 	 0.00000
	 0.50581	 -0.78776	 0.75734	 0.05245	 0.38356	 0.32300	 0.82846	 -0.02581	 364.69838	 0.00000 	 0.00000
	 0.74285	 -0.22858	 0.92680	 0.76763	 0.66783	 0.15593	 0.92237	 -0.72769	 390.18601	 0.00061 	 3.83025
	 0.74461	 -0.75680	 0.75841	 0.06506	 0.41317	 0.40717	 0.83573	 -0.09255	 363.12801	 -0.03035 	 0.98563
	 0.74461	 -0.75680	 0.75844	 0.03053	 0.39386	 0.32444	 0.82147	 -0.09255	 364.69838	 -0.00342 	 0.72026
	 0.74038	 -0.75680	 0.75844	 0.05245	 0.41314	 0.32444	 0.82277	 -0.44763	 364.69838	 -0.01878 	 1.26274
	 0.65126	 -0.36983	 0.80677	 0.01209	 0.41400	 -0.73985	 0.76209	 -0.03528	 303.39195	 0.00000 	 0.02319
	 0.64820	 -0.36983	 0.80703	 0.20299	 0.41398	 -0.73985	 0.76187	 -0.59384	 303.72710	 -0.00000 	 0.05667
	 0.74495	 -0.30839	 0.75789	 0.01633	 0.41853	 0.43161	 0.97254	 -0.45470	 339.68033	 -0.00007 	 0.37209
	 0.49181	 -0.75680	 0.76264	 0.05054	 0.43029	 0.39204	 0.82545	 -0.09255	 364.69838	 0.00000 	 0.00000
	 0.73247	 -0.78776	 0.75734	 0.03245	 0.38356	 0.32300	 0.82665	 -0.02581	 364.69838	 -0.02728 	 1.14864
